budget,keywords,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,tagline,vote_average,vote_count,cast,director,year,month,return_rate,History,Documentary,Crime,Thriller,Foreign,War,Adventure,Western,Music,Mystery,Action,Comedy,Science Fiction,Romance,Fantasy,Drama,Animation,Family,Horror,suomi,Somali,اردو,Pусский,فارسی,Polski,Română,తెలుగు,Deutsch,Latin,ελληνικά,Português,Español,العربية,English,Український,Hrvatski,Magyar,Cymraeg,தமிழ�?Dansk,isiZulu,Afrikaans,हिन्दी,shqip,Bahasa indonesia,普通话,Català,Galego,Slovenčina,қазақ,Italiano,Français,Nederlands,Türkçe,বাংল�?български език,Kiswahili,svenska,Gaeilge,Srpski,Eesti,한국�?조선�?No Language,ਪੰਜਾਬੀ,Esperanto,پښتو,Tiếng Việt,עִבְרִית,广州�?/ 廣州�?Norsk,日本�?ภาษาไท�?Český,Íslenska,L1,L2,L3,L4,L5,L6
50000000,"['fbi', 'hydrogen bomb', 'secret lab', 'energy supply', 'conspiracy', 'aftercreditsstinger']",Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.,20.58862,"['Twentieth Century Fox Film Corporation', 'Chicago Pacific Entertainment', 'Zanuck Company, The']",['United States of America'],1996/8/2,60209334,107,Reaction Time 8-4-96,5.3,284,"[""['Keanu Reeves'"", "" 'Morgan Freeman'""]",Andrew Davis,1996,8,20.418668,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,"['sport', 'luck', 'san francisco giants', 'child custody', 'baseball pitcher', 'baseball fan', 'psychotic fan', 'sports agent', 'driving range', 'steam room']","When the San Francisco Giants pay centerfielder Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan Gil Renard.  So when Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory... not even murder.",4.366488,"['TriStar Pictures', 'Mandalay Entertainment']",['United States of America'],1996/8/15,18626419,116,All fans have a favorite player.  This one has a favorite target.,5.7,194,"[""['Robert De Niro'"", "" 'Wesley Snipes'""]",Tony Scott,1996,8,-66.13378364,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000000,"['dancing', 'obsession', 'auction', 'wheelchair', 'rose', 'product placement', 'musical', 'remake', 'tragic villain', 'black and white', 'rooftop', 'heroine', 'disfigured face', 'based on stage musical', 'theater', 'disfigurement mask', 'breaking mirror', 'opera singer', '1910s']","Deformed since birth, a bitter man known only as the Phantom lives in the sewers underneath the Paris Opera House. He falls in love with the obscure chorus singer Christine, and privately tutors her while terrorizing the rest of the opera house and demanding Christine be given lead roles. Things get worse when Christine meets back up with her childhood acquaintance Raoul and the two fall in love",18.927463,"['Odyssey Entertainment', 'Warner Bros.', 'Scion Films', 'Really Useful Films']","['United Kingdom', 'United States of America']",2004/12/8,154648887,143,The classic musical comes to the big screen for the first time.,7,438,"[""['Gerard Butler'"", "" 'Emmy Rossum'""]",Joel Schumacher,2004,12,120.9269814,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,"['england', 'assassination', 'spain', 'virgin', 'colony', 'governance', 'queen elizabeth i', 'religious war', 'tudors', 'execution', 'middle ages', 'catholicism', 'sea battle', 'palace intrigue']","When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard to the lives of her people.",15.274137,"['Universal Pictures', 'StudioCanal', 'Working Title Films']",['United Kingdom'],2007/9/9,74237563,114,Woman. Warrior. Queen.,6.6,303,"[""['Cate Blanchett'"", "" 'Clive Owen'""]",Shekhar Kapur,2007,9,34.97738727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62000000,"['martial arts', 'dystopia', 'surrealism', 'based on cartoon', 'shootout', 'espionage', 'infertility', 'cyberpunk', 'extreme violence', 'sabotage', 'one against many', 'woman director', 'hand to hand combat', 'action heroine', 'human cloning', '25th century']","400 years into the future, disease has wiped out the majority of the world's population, except one walled city, Bregna, ruled by a congress of scientists. When Æon Flux, the top operative in the underground 'Monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets.",29.954302,"['Paramount Pictures', 'Lakeshore Entertainment', 'MTV Films', 'Colossal Pictures', 'Valhalla Motion Pictures', 'MTV Productions']",['United States of America'],2005/11/30,52304001,93,The Perfect World Meets The Perfect Assassin,5.4,703,"[""['Charlize Theron'"", "" 'Marton Csokas'""]",Karyn Kusama,2005,11,-15.63870806,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56000000,"['war', 'battle', 'union soldier', 'confederate soldier', 'american civil war', 'secession']","The film centers mostly around the personal and professional life of Thomas ""Stonewall"" Jackson, a brilliant if eccentric Confederate general, from the outbreak of the American Civil War until its halfway point when Jackson is killed accidentally by his own soldiers in May 1863 during his greatest victory.",4.362535,"['Warner Bros. Pictures', 'Turner Pictures', 'Antietam Filmworks']",['United States of America'],2003/2/21,12923936,214,The nations heart was touched by...,6.1,48,"[""['Stephen Lang'"", "" 'Jeff Daniels'""]",Ronald F. Maxwell,2003,2,-76.92154286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,"['stewardess', 'airplane', 'shootout', 'air marshal', 'christmas', 'turbulence']","On a flight transporting dangerous convicts, murderer Ryan Weaver manages to break free and cause complete chaos throughout the plane. As various people on board fall victim to Weaver, it is ultimately down to flight attendant Teri Halloran to keep the aircraft from crashing, with on-ground support from an air traffic controller. While Halloran struggles to pilot the plane, Weaver continues to terrorize the surviving members of the crew.",4.700024,"['Metro-Goldwyn-Mayer (MGM)', 'Rysher Entertainment']",['United States of America'],1997/1/9,11466088,100,"If you weren't afraid of flying before, you will be now.",5.2,62,"[""['Ray Liotta'"", "" 'Lauren Holly'""]",Robert Butler,1997,1,-79.15256727,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000000,"['musical', 'the muppets']","While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",14.808304,"['Buena Vista', 'Disney']",['United States of America'],2014/3/20,80383290,112,Taking the world by farce,6.2,316,"[""['Ricky Gervais'"", "" 'Ty Burrell'""]",James Bobin,2014,3,60.76658,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57000000,"['secret organization', 'based on tv series', 'golden gate bridge', 'locker', 'oil rig\xa0', 'teenage hero', 'soaked clothes', 'thunderbirds']","Dangerous missions are the bread and butter of the Thunderbirds, a high-tech secret force employed by the government. Led by Jeff Tracy (Bill Paxton), the Thunderbirds are at the top of their game, but their nemesis, The Hood (Ben Kingsley), has landed on their island and is attempting a coup by using the team's rescue vehicles. He'll soon discover that the Thunderbirds won't go down.",9.27875,"['Studio Canal', 'Working Title Films', 'Tracy Films']","['United Kingdom', 'France']",2004/7/23,28283637,95,,4.2,91,"[""['Brady Corbet'"", "" 'Soren Fulton'""]",Jonathan Frakes,2004,7,-50.37958421,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,"['musical', 'los angeles', 'burlesque', 'burlesque dancer']","The Burlesque Lounge has its best days behind it. Tess, a retired dancer and owner of the venue, struggles to keep the aging theater alive, facing all kinds of financial and artistic challenges. With the Lounge's troupe members becoming increasingly distracted by personal problems and a threat coming from a wealthy businessman's quest to buy the spot from Tess, the good fortune seems to have abandoned the club altogether. Meanwhile, the life of Ali, a small-town girl from Iowa, is about to change dramatically. Hired by Tess as a waitress at the Lounge, Ali escapes a hollow past and quickly falls in love with the art of burlesque. Backed by newfound friends amongst the theater's crew, she manages to fulfill her dreams of being on stage herself. Things take a dramatic turn though when Ali's big voice makes her become the main attraction of the revue",22.863516,['Bedford Falls Productions'],['United States of America'],2010/11/23,89519773,119,It takes a legend... to make a star,6.9,573,"[""['Cher'"", "" 'Christina Aguilera'""]",Steve Antin,2010,11,62.76322364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,"['sexual obsession', 'hotel', 'depression', 'loss of mother', 'small town', 'flirt', 'midlife crisis', 'eroticism', 'youngster', 'lolita', 'motel', 'diary', 'seduction', 'forbidden love', 'professor for literature', 'provocation', 'fascination', 'one-sided love', 'widow', 'adoptive father', 'loss of husband', 'summer camp', 'secret love']","Humbert Humbert is a middle-aged British novelist who is both appalled by and attracted to the vulgarity of American culture. When he comes to stay at the boarding house run by Charlotte Haze, he soon becomes obsessed with Lolita, the woman's teenaged daughter.",23.962109,"['Seven Arts Productions', 'Allied Artists', 'Transworld Pictures']","['United Kingdom', 'United States of America']",1962/6/13,9250000,153,How did they ever make a movie of ...,7.3,395,"[""['James Mason'"", "" 'Sue Lyon'""]",Stanley Kubrick,1962,6,362.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,"['alcoholism', 'serial killer', 'hospital', 'police officer', 'detox']",A disgraced FBI agent with a drinking problem joins nine other troubled law enforcement officers at an isolated detox clinic in the wilds of Wyoming. But the therapeutic sanctuary becomes a nightmarish hellhole when a major snowstorm cuts off the clinic from the outside world and enables a killer on the inside to get busy.,12.669778,['Universal Pictures'],['United States of America'],2002/1/4,6416302,96,Survival is a Killer.,5.3,123,"[""['Sylvester Stallone'"", "" 'Courtney B. Vance'""]",Jim Gillespie,2002,1,-88.33399636,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54000000,"['katana', 'mutation', 'vampire', 'silver', 'superhero', 'tragic villain', 'broken neck', 'lasersight', 'violence', 'exploding body', 'blade', 'subjective camera', 'torso cut in half', 'reaper', 'broken wrist', 'razor blade', 'shot through a door', 'sword duel', 'burnt face']","A rare mutation has occurred within the vampire community - The Reaper. A vampire so consumed with an insatiable bloodlust that they prey on vampires as well as humans, transforming victims who are unlucky enough to survive into Reapers themselves. Blade is asked by the Vampire Nation for his help in preventing a nightmare plague that would wipe out both humans and vampires.",67.169587,"['New Line Cinema', 'Amen Ra Films', 'Milk & Honey', 'Imaginary Forces', 'Justin Pictures', 'Linovo Productions GmbH & Co. KG', 'Pacific Title and Art Studio', 'Marvel Enterprises']","['Germany', 'United States of America']",2002/3/22,155010032,117,Faster. Sharper. Deadlier.,6.2,1528,"[""['Wesley Snipes'"", "" 'Kris Kristofferson'""]",Guillermo del Toro,2002,3,187.0556148,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55000000,"['vegetarian', 'tax collector', 'pianist', 'blind', 'organ transplant', 'blood type']",An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,41.472404,"['Columbia Pictures', 'Escape Artists', 'Relativity Media', 'Overbrook Entertainment']",['United States of America'],2008/12/18,168167691,123,Seven names. Seven strangers. One secret.,7.5,2039,"[""['Will Smith'"", "" 'Rosario Dawson'""]",Gabriele Muccino,2008,12,205.7594382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,[],"After watching their respective partners die, a cop and a hitman form an alliance in order to bring down their common enemy.",22.503935,"['Dark Castle Entertainment', 'After Dark Films', 'IM Global', 'Automatik Entertainment', 'Silver Reel', 'EMJAG Productions', 'Millar Gough Ink', 'Headshot Films']","['Switzerland', 'United States of America']",2013/1/31,9489829,92,Revenge Never Gets Old.,5.2,481,"[""['Sylvester Stallone'"", "" 'Sung Kang'""]",Walter Hill,2013,1,-82.74576545,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54000000,"['italy', 'christianity', 'new york', 'assassination', 'italo-american', 'vatican', 'pope', 'confession', 'helicopter', 'daughter', 'lawyer']","In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",59.194915,['Paramount Pictures'],"['Italy', 'United States of America']",1990/12/24,136766062,162,All the power on earth can't change destiny.,7.1,1546,"[""['Al Pacino'"", "" 'Diane Keaton'""]",Francis Ford Coppola,1990,12,153.2704852,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57000000,"['suicide', 'hotel room', 'suicide attempt', 'new love', 'funeral', 'airplane', 'lovers', 'falling in love']","Drew Baylor is fired after causing his shoe company to lose hundreds of millions of dollars. To make matters worse, he's also dumped by his girlfriend. On the verge of ending it all, Drew gets a new lease on life when he returns to his family's small Kentucky hometown after his father dies. Along the way, he meets a flight attendant with whom he falls in love.",22.894898,"['Paramount Pictures', 'Cruise/Wagner Productions', 'Vinyl Films', 'KMP Film Invest']",['United States of America'],2005/10/6,52034889,123,It's a heck of a place to find yourself,6.1,327,"[""['Orlando Bloom'"", "" 'Kirsten Dunst'""]",Cameron Crowe,2005,10,-8.710721053,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54000000,"['roommate', ""love of one's life"", 'newlywed']","After standing in as best man for his longtime friend Carl Petersen, Randy Dupree loses his job, becomes a barfly and attaches himself to the newlywed couple almost permanently -- as their houseguest. But the longer Dupree camps out on their couch, the closer he gets to Carl's bride, Molly, leaving the frustrated groom wondering when his pal will be moving out.",18.600367,"['Universal Pictures', 'Kaplan/Perrone Entertainment', 'MMCB Film Produktion 2004']",['United States of America'],2006/7/14,130431368,108,Two's company. Dupree's a crowd.,5.4,407,"[""['Kate Hudson'"", "" 'Owen Wilson'""]",Anthony Russo,2006,7,141.5395704,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54000000,"['saving the world', 'dc comics', 'sequel', 'superhero', 'based on comic book', 'loss of virginity', 'criminal', 'super powers', 'phantom zone', 'rocket fired grenade', 'crystal machine', 'superhuman strength', 'duringcreditsstinger']","Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by Gen. Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.",30.515175,"['Warner Bros.', 'Dovemead Films', 'Film Export A.G.']","['United Kingdom', 'United States of America']",1980/12/4,190458706,127,The Man of Steel meets his match!,6.5,629,"[""['Gene Hackman'"", "" 'Christopher Reeve'""]",Richard Lester,1980,12,252.7013074,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54000000,"['new york', 'mentally disabled', 'kidnapping', 'blackmail', 'mission of murder', 'lovers', 'lesbian', 'mobster']","Gigli is ordered to kidnap the psychologically challenged younger brother of a powerful federal prosecutor. When plans go awry, Gigli's boss sends in Ricki, a gorgeous free-spirited female gangster who has her own set of orders to assist with the kidnapping. But Gigli begins falling for the decidedly unavailable Ricki, which could be a hazard to his occupation.",9.053456,"['City Light Films', 'Revolution Studios', 'Casey Silver Productions']",['United States of America'],2003/8/1,7266209,121,Life doesn't play by the rules.,3.5,104,"[""['Ben Affleck'"", "" 'Jennifer Lopez'""]",Martin Brest,2003,8,-86.54405741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,"['corruption', 'journalist', 'based on novel', 'blackmail', 'manipulation', 'bodyguard', 'louisiana', 'scandal', 'power', 'governor', 'politics', 'tragedy', 'mistress', 'aristocrat']",The story of an idealist's rise to power in the world of Louisiana politics and the corruption that leads to his ultimate downfall. Based on the1946 Pulitzer Prize-winning novel written by Robert Penn Warren.,7.768223,"['Columbia Pictures Corporation', 'Rising Star', 'Relativity Media', 'Phoenix Pictures', 'VIP 4 Medienfonds']",['United States of America'],2006/9/10,9450897,125,Some people will do anything to gain power. Some will do anything to keep it.,5.7,95,"[""['Sean Penn'"", "" 'Jude Law'""]",Steven Zaillian,2006,9,-82.81655091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46000000,"['corruption', 'black people', 'italo-american', 'brother sister relationship', 'drug dealer', 'revenge', 'murder', 'violence', 'drug', 'police officer', 'xenophobia']","New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.",19.643365,"['Paramount Pictures', 'Scott Rudin Productions']","['Germany', 'United States of America']",2000/6/15,107196498,99,"Still the man, any questions?",5.5,308,"[""['Samuel L. Jackson'"", "" 'Jeffrey Wright'""]",John Singleton,2000,6,133.0358652,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
